iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SGP,Asia,Singapore,2021-07-12,62718.0,26.0,12.571,36.0,0.0,0.0,11126.087,4.612,2.23,6.386,0.0,0.0,1.72,,,,,,,,,,,,,,,,,,6389575.0,4042089.0,2347486.0,,74230.0,73948.0,113.35,71.71,41.64,,13118.0,50277.0,0.892,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-13,62744.0,26.0,14.857,36.0,0.0,0.0,11130.7,4.612,2.636,6.386,0.0,0.0,1.88,,,,,,,,,,,,,,,,,,6454730.0,4073828.0,2380902.0,,65155.0,72661.0,114.51,72.27,42.24,,12890.0,46512.0,0.825,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-14,62804.0,60.0,21.714,36.0,0.0,0.0,11141.344,10.644,3.852,6.386,0.0,0.0,2.04,,,,,,,,,,,,,,,,,,6520090.0,4099297.0,2420793.0,,65360.0,71244.0,115.67,72.72,42.94,,12639.0,41914.0,0.744,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-15,62852.0,48.0,26.286,36.0,0.0,0.0,11149.859,8.515,4.663,6.386,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,6588564.0,4122719.0,2465845.0,,68474.0,70340.0,116.88,73.14,43.74,,12478.0,37309.0,0.662,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-16,62913.0,61.0,33.571,36.0,0.0,0.0,11160.68,10.821,5.956,6.386,0.0,0.0,2.16,,,,,,,,,,,,,,,,,,6671756.0,4146763.0,2524993.0,,83192.0,70837.0,118.36,73.56,44.79,,12566.0,33244.0,0.59,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-17,62981.0,68.0,42.429,36.0,0.0,0.0,11172.743,12.063,7.527,6.386,0.0,0.0,2.2,,,,,,,,,,,,,,,,,,6750201.0,4166930.0,2583271.0,,78445.0,71533.0,119.75,73.92,45.83,,12690.0,29408.0,0.522,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-18,63073.0,92.0,54.429,36.0,0.0,0.0,11189.064,16.321,9.656,6.386,0.0,0.0,2.22,,,,,,,,,,,,,,,,,,6818701.0,4184169.0,2634532.0,,68500.0,71908.0,120.96,74.23,46.74,,12756.0,26434.0,0.469,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-19,63245.0,172.0,75.286,36.0,0.0,0.0,11219.577,30.513,13.356,6.386,0.0,0.0,2.22,,,,,,,,,,,,,,,,,,6865576.0,4198168.0,2667408.0,,46875.0,68000.0,121.79,74.47,47.32,,12063.0,22297.0,0.396,49.17,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-20,63440.0,195.0,99.429,36.0,0.0,0.0,11254.169,34.593,17.638,6.386,0.0,0.0,2.13,,,,,,,,,,,,,,,,,,6869349.0,4199908.0,2669441.0,,3773.0,59231.0,121.86,74.51,47.36,,10507.0,18011.0,0.32,49.17,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-21,63621.0,181.0,116.714,36.0,0.0,0.0,11286.278,32.109,20.705,6.386,0.0,0.0,1.98,,,,,,,,,,,,,,,,,,6945232.0,4220113.0,2725119.0,,75883.0,60735.0,123.21,74.86,48.34,,10774.0,17259.0,0.306,49.14,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-22,63791.0,170.0,134.143,36.0,0.0,0.0,11316.436,30.158,23.797,6.386,0.0,0.0,1.84,,,,,,,,,,,,,,,,,,7017511.0,4238499.0,2779012.0,,72279.0,61278.0,124.49,75.19,49.3,,10871.0,16540.0,0.293,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-23,63924.0,133.0,144.429,36.0,0.0,0.0,11340.03,23.594,25.621,6.386,0.0,0.0,1.7,,,,,,,,,,,,,,,,,,7100712.0,4255825.0,2844887.0,,83201.0,61279.0,125.97,75.5,50.47,,10871.0,15580.0,0.276,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-24,64054.0,130.0,153.286,37.0,1.0,0.143,11363.092,23.062,27.193,6.564,0.177,0.025,1.58,,,,,,,,,,,,,,,,,,7173624.0,4269960.0,2903664.0,,72912.0,60489.0,127.26,75.75,51.51,,10731.0,14719.0,0.261,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-25,64179.0,125.0,158.0,37.0,0.0,0.143,11385.267,22.175,28.029,6.564,0.0,0.025,1.47,,,,,,,,,,,,,,,,,,7236270.0,4283029.0,2953241.0,,62646.0,59653.0,128.37,75.98,52.39,,10582.0,14123.0,0.251,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-26,64314.0,135.0,152.714,37.0,0.0,0.143,11409.216,23.949,27.091,6.564,0.0,0.025,1.37,,,,,,,,,,,,,,,,,,7304013.0,4297580.0,3006433.0,,67743.0,62634.0,129.57,76.24,53.33,,11111.0,14202.0,0.252,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-27,64453.0,139.0,144.714,37.0,0.0,0.143,11433.874,24.658,25.672,6.564,0.0,0.025,1.3,,,,,,,,,,,,,,,,,,7358067.0,4312624.0,3045443.0,,54054.0,69817.0,130.53,76.51,54.03,,12385.0,16102.0,0.286,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-28,64589.0,136.0,138.286,37.0,0.0,0.143,11458.0,24.126,24.532,6.564,0.0,0.025,1.23,,,,,,,,,,,,,,,,,,7421805.0,4326280.0,3095525.0,,63738.0,68082.0,131.66,76.75,54.91,,12078.0,15167.0,0.269,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-29,64722.0,133.0,133.0,37.0,0.0,0.143,11481.594,23.594,23.594,6.564,0.0,0.025,1.18,,,,,,,,,,,,,,,,,,7488441.0,4340167.0,3148274.0,,66636.0,67276.0,132.84,76.99,55.85,,11935.0,14524.0,0.258,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-30,64861.0,139.0,133.857,37.0,0.0,0.143,11506.253,24.658,23.746,6.564,0.0,0.025,1.13,,,,,,,,,,,,,,,,,,7566883.0,4351527.0,3215356.0,,78442.0,66596.0,134.24,77.2,57.04,,11814.0,13672.0,0.243,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-07-31,64981.0,120.0,132.429,37.0,0.0,0.0,11527.541,21.288,23.493,6.564,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,7640482.0,4361492.0,3278990.0,,73599.0,66694.0,135.54,77.37,58.17,,11831.0,13076.0,0.232,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,220.6,0.63,1.77,40.4503447264193
SGP,Asia,Singapore,2021-08-01,65102.0,121.0,131.857,37.0,0.0,0.0,11549.006,21.465,23.391,6.564,0.0,0.0,1.03,,,,,,,,,,,,,,,,,,7702951.0,4368857.0,3334094.0,,62469.0,66669.0,136.65,77.5,59.15,,11827.0,12261.0,0.218,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-02,65213.0,111.0,128.429,38.0,1.0,0.143,11568.697,19.691,22.783,6.741,0.177,0.025,0.97,,,,,,,,,,,,,,,,,,7771396.0,4379242.0,3392154.0,,68445.0,66769.0,137.86,77.69,60.18,,11845.0,11666.0,0.207,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-03,65315.0,102.0,123.143,38.0,0.0,0.143,11586.792,18.095,21.845,6.741,0.0,0.025,0.93,,,,,,,,,,,,,,,,,,7836602.0,4389743.0,3446859.0,,65206.0,68362.0,139.02,77.87,61.15,,12127.0,11017.0,0.195,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-04,65410.0,95.0,117.286,39.0,1.0,0.286,11603.645,16.853,20.806,6.919,0.177,0.051,0.89,,,,,,,,,,,,,,,,,,7902787.0,4399398.0,3503389.0,,66185.0,68712.0,140.19,78.04,62.15,,12189.0,10445.0,0.185,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-05,65508.0,98.0,112.286,40.0,1.0,0.429,11621.03,17.385,19.919,7.096,0.177,0.076,0.87,,,,,,,,,,,,,,,,,,7971843.0,4408661.0,3563182.0,,69056.0,69057.0,141.42,78.21,63.21,,12251.0,9785.0,0.174,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-06,65605.0,97.0,106.286,41.0,1.0,0.571,11638.237,17.208,18.855,7.273,0.177,0.101,0.85,,,,,,,,,,,,,,,,,,8049012.0,4417870.0,3631142.0,,77169.0,68876.0,142.79,78.37,64.42,,12219.0,9478.0,0.168,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-07,65686.0,81.0,100.714,42.0,1.0,0.714,11652.607,14.369,17.867,7.451,0.177,0.127,0.83,,,,,,,,,,,,,,,,,,8122905.0,4428265.0,3694640.0,,73893.0,68918.0,144.1,78.56,65.54,,12226.0,9539.0,0.169,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-08,65764.0,78.0,94.571,42.0,0.0,0.714,11666.444,13.837,16.777,7.451,0.0,0.127,0.8,,,,,,,,,,,,,,,,,,8184980.0,4437863.0,3747117.0,,62075.0,68861.0,145.2,78.73,66.47,,12216.0,9858.0,0.175,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-09,65836.0,72.0,89.0,42.0,0.0,0.571,11679.216,12.773,15.788,7.451,0.0,0.101,0.77,,,,,,,,,,,,,,,,,,8229461.0,4446975.0,3782486.0,,44481.0,65438.0,145.99,78.89,67.1,,11609.0,9676.0,0.172,50.93,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-10,65836.0,0.0,74.429,42.0,0.0,0.571,11679.216,0.0,13.204,7.451,0.0,0.101,0.75,,,,,,,,,,,,,,,,,,8281078.0,4459385.0,3821693.0,,51617.0,63497.0,146.91,79.11,67.8,,11264.0,9949.0,0.176,44.65,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-11,65953.0,117.0,77.571,43.0,1.0,0.571,11699.972,20.756,13.761,7.628,0.177,0.101,0.78,,,,,,,,,,,,,,,,,,8331030.0,4470962.0,3860068.0,,49952.0,61178.0,147.79,79.31,68.48,,10853.0,10223.0,0.181,44.59,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-12,66012.0,59.0,72.0,43.0,0.0,0.429,11710.439,10.467,12.773,7.628,0.0,0.076,0.78,,,,,,,,,,,,,,,,,,8378791.0,4481413.0,3897378.0,,47761.0,58135.0,148.64,79.5,69.14,,10313.0,10393.0,0.184,44.53,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-13,66061.0,49.0,65.143,44.0,1.0,0.429,11719.131,8.693,11.556,7.806,0.177,0.076,0.79,,,,,,,,,,,,,,,,,,8437996.0,4493379.0,3944617.0,,59205.0,55569.0,149.69,79.71,69.98,,9858.0,10787.0,0.191,44.45,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-14,66119.0,58.0,61.857,44.0,0.0,0.286,11729.42,10.289,10.973,7.806,0.0,0.051,0.8,,,,,,,,,,,,,,,,,,8495244.0,4505246.0,3989998.0,,57248.0,53191.0,150.7,79.92,70.78,,9436.0,10997.0,0.195,44.38,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-15,66172.0,53.0,58.286,44.0,0.0,0.286,11738.822,9.402,10.34,7.806,0.0,0.051,0.81,,,,,,,,,,,,,,,,,,8533614.0,4513315.0,4020299.0,,38370.0,49805.0,151.39,80.07,71.32,,8835.0,10779.0,0.191,44.33,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-16,66225.0,53.0,55.571,44.0,0.0,0.286,11748.225,9.402,9.858,7.806,0.0,0.051,0.82,,,,,,,,,,,,,,,,,,8564149.0,4522882.0,4041267.0,,30535.0,47813.0,151.93,80.24,71.69,,8482.0,10844.0,0.192,44.29,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-17,66281.0,56.0,63.571,45.0,1.0,0.429,11758.159,9.934,11.277,7.983,0.177,0.076,0.84,,,,,,,,,,,,,,,,,,8588743.0,4531195.0,4057548.0,,24594.0,43952.0,152.36,80.38,71.98,,7797.0,10259.0,0.182,44.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-18,66334.0,53.0,54.429,46.0,1.0,0.429,11767.561,9.402,9.656,8.16,0.177,0.076,0.87,,,,,,,,,,,,,,,,,,8613628.0,4538952.0,4074676.0,,24885.0,40371.0,152.8,80.52,72.28,,7162.0,9713.0,0.172,44.24,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-19,66366.0,32.0,50.571,46.0,0.0,0.429,11773.238,5.677,8.971,8.16,0.0,0.076,0.91,,,,,,,,,,,,,,,,,,8636194.0,4546012.0,4090182.0,,22566.0,36772.0,153.2,80.65,72.56,,6523.0,9228.0,0.164,44.21,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-20,66406.0,40.0,49.286,47.0,1.0,0.429,11780.334,7.096,8.743,8.338,0.177,0.076,0.97,,,,,,,,,,,,,,,,,,8665403.0,4555024.0,4110379.0,,29209.0,32487.0,153.72,80.81,72.92,,5763.0,8806.0,0.156,44.18,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-21,66443.0,37.0,46.286,47.0,0.0,0.429,11786.897,6.564,8.211,8.338,0.0,0.076,1.04,,,,,,,,,,,,,,,,,,8689736.0,4563004.0,4126732.0,,24333.0,27785.0,154.15,80.95,73.21,,4929.0,8251.0,0.146,44.15,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-22,66478.0,35.0,43.714,49.0,2.0,0.714,11793.106,6.209,7.755,8.693,0.355,0.127,1.15,,,,,,,,,,,,,,,,,,8703782.0,4567771.0,4136011.0,,14046.0,24310.0,154.4,81.03,73.37,,4313.0,7779.0,0.138,44.14,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-23,66576.0,98.0,50.143,50.0,1.0,0.857,11810.491,17.385,8.895,8.87,0.177,0.152,1.25,,,,,,,,,,,,,,,,,,8724029.0,4573668.0,4150361.0,,20247.0,22840.0,154.76,81.14,73.63,,4052.0,7255.0,0.129,44.11,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-24,66692.0,116.0,58.714,50.0,0.0,0.714,11831.07,20.578,10.416,8.87,0.0,0.127,1.34,,,,,,,,,,,,,,,,,,8741521.0,4578923.0,4162598.0,,17492.0,21825.0,155.07,81.23,73.84,,3872.0,6818.0,0.121,44.09,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-25,66812.0,120.0,68.286,52.0,2.0,0.857,11852.358,21.288,12.114,9.225,0.355,0.152,1.4,,,,,,,,,,,,,,,,,,8759043.0,4584611.0,4174432.0,,17522.0,20774.0,155.38,81.33,74.05,,3685.0,6523.0,0.116,44.07,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-26,66928.0,116.0,80.286,52.0,0.0,0.857,11872.936,20.578,14.243,9.225,0.0,0.152,1.44,,,,,,,,,,,,,,,,,,8776027.0,4589857.0,4186170.0,,16984.0,19976.0,155.69,81.42,74.26,,3544.0,6264.0,0.111,44.05,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-27,66928.0,0.0,74.571,52.0,0.0,0.714,11872.936,0.0,13.229,9.225,0.0,0.127,1.48,,,,,,,,,,,,,,,,,,8798513.0,4596599.0,4201914.0,,22486.0,19016.0,156.08,81.54,74.54,,3373.0,5939.0,0.105,44.03,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-28,67171.0,243.0,104.0,55.0,3.0,1.143,11916.044,43.108,18.449,9.757,0.532,0.203,1.58,,,,,,,,,,,,,,,,,,8818348.0,4602275.0,4216073.0,,19835.0,18373.0,156.44,81.64,74.79,,3259.0,5610.0,0.1,44.0,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-29,67171.0,0.0,99.0,55.0,0.0,0.857,11916.044,0.0,17.562,9.757,0.0,0.152,1.59,,,,,,,,,,,,,,,,,,8830856.0,4605645.0,4225211.0,,12508.0,18153.0,156.66,81.7,74.95,,3220.0,5411.0,0.096,43.99,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-30,67459.0,288.0,126.143,55.0,0.0,0.714,11967.134,51.091,22.378,9.757,0.0,0.127,1.65,,,,,,,,,,,,,,,,,,8846266.0,4610829.0,4235437.0,,15410.0,17462.0,156.93,81.8,75.14,,3098.0,5309.0,0.094,43.97,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-08-31,67620.0,161.0,132.571,55.0,0.0,0.714,11995.696,28.561,23.518,9.757,0.0,0.127,1.64,,,,,,,,,,,,,,,,,,8863368.0,4616003.0,4247365.0,,17102.0,17407.0,157.23,81.89,75.35,,3088.0,5297.0,0.094,43.95,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,276.4,0.74,2.92,50.6821182338272
SGP,Asia,Singapore,2021-09-01,67800.0,180.0,141.143,55.0,0.0,0.429,12027.627,31.932,25.039,9.757,0.0,0.076,1.63,,,,,,,,,,,,,,,,,,8878975.0,4621051.0,4257924.0,,15607.0,17133.0,157.51,81.98,75.53,,3039.0,5206.0,0.092,43.94,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-02,67991.0,191.0,151.857,55.0,0.0,0.429,12061.51,33.883,26.939,9.757,0.0,0.076,1.63,,,,,,,,,,,,,,,,,,8894107.0,4625943.0,4268164.0,,15132.0,16869.0,157.78,82.06,75.72,,2993.0,5155.0,0.091,43.92,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-03,68210.0,219.0,183.143,55.0,0.0,0.429,12100.361,38.85,32.489,9.757,0.0,0.076,1.64,,,,,,,,,,,,,,,,,,8914500.0,4631576.0,4282924.0,,20393.0,16570.0,158.14,82.16,75.98,,2939.0,4997.0,0.089,43.89,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-04,68469.0,259.0,185.429,55.0,0.0,0.0,12146.307,45.946,32.895,9.757,0.0,0.0,1.64,,,,,,,,,,,,,,,,,,8934360.0,4636275.0,4298085.0,,19860.0,16573.0,158.49,82.25,76.25,,2940.0,4857.0,0.086,43.87,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-05,68660.0,191.0,212.714,55.0,0.0,0.0,12180.19,33.883,37.735,9.757,0.0,0.0,1.66,,,,,,,,,,,,,,,,,,8947545.0,4639318.0,4308227.0,,13185.0,16670.0,158.73,82.3,76.43,,2957.0,4810.0,0.085,43.85,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-06,68901.0,241.0,206.0,55.0,0.0,0.0,12222.943,42.753,36.544,9.757,0.0,0.0,1.66,,,,,,,,,,,,,,,,,,8961210.0,4643732.0,4317478.0,,13665.0,16421.0,158.97,82.38,76.59,,2913.0,4700.0,0.083,43.84,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-07,69233.0,332.0,230.429,55.0,0.0,0.0,12281.84,58.896,40.878,9.757,0.0,0.0,1.7,,,,,,,,,,,,,,,,,,8974249.0,4648085.0,4326164.0,,13039.0,15840.0,159.2,82.46,76.75,,2810.0,4583.0,0.081,43.82,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-08,69582.0,349.0,254.571,56.0,1.0,0.143,12343.752,61.912,45.161,9.934,0.177,0.025,1.73,,,,,,,,,,,,,,,,,,8986676.0,4652394.0,4334282.0,,12427.0,15386.0,159.42,82.53,76.89,,2729.0,4478.0,0.079,43.81,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-09,70039.0,457.0,292.571,57.0,1.0,0.286,12424.823,81.071,51.902,10.112,0.177,0.051,1.76,,,,,,,,,,,,,,,,,,8998095.0,4656302.0,4341793.0,,11419.0,14855.0,159.62,82.6,77.02,,2635.0,4337.0,0.077,43.8,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-10,70612.0,573.0,343.143,58.0,1.0,0.429,12526.472,101.649,60.873,10.289,0.177,0.076,1.78,,,,,,,,,,,,,,,,,,9013474.0,4660125.0,4353349.0,,15379.0,14139.0,159.9,82.67,77.23,,2508.0,4078.0,0.072,43.78,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2021-09-11,71167.0,555.0,385.429,58.0,0.0,0.429,12624.929,98.456,68.375,10.289,0.0,0.076,1.77,,,,,,,,,,,,,,,,,,9027617.0,4663602.0,4364015.0,,14143.0,13322.0,160.15,82.73,77.42,,2363.0,3904.0,0.069,43.76,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
